id_mentah,username,comment,Label
1754,oliviawidiyanti_,💖💖💖,positif
2239,suraiyasfraa,ini prnh di telusuri DMS kann?,netral
1827,puddingkenyel,💘💘💘ganteng bgt mas abi,positif
2437,waroenkdj,Tas gogreen nya kaaakkk,positif
346,awkarinsh,❤️❤️❤️,netral
524,claudia.achel,Paling banyak area belakang deket sumur si 🥺🥺,negatif
233,anisainda_,@alisa.joana,netral
645,dian.adeputri,Musalaisi gangga beb kauji,negatif
2014,ritalaufra,😍,netral
2226,stefannus_lee,pak pong👍👍,positif
1429,mayangoctari16,Ikut penelusuran jurnalrisa dong rin😁,positif
534,ctrmhrni8,Mantaaaabppssss ka karin🎉,positif
2227,stiawaan3,Pacar baru?,positif
604,desynurulftrn_,Di gantole nya ? @voiiifs,netral
1490,mldsfaa,Alhamdulillah sah,netral
1951,reynaldyrae,Siape tu yang lagi bertapa di foto 🤣akhir,netral
1427,mayangjeje,@vintaaprl,positif
1075,ikhsnarf,@pinkan_n_a rame bngt woi,positif
2096,satrioles_,Kamerany edann keun,positif
61,2nd.araaa_,@kayliazmi_ ceritain dong ada apaaa,netral
2037,rskar_26,Main kebumen kak🤗,positif
93,adefl_,beuh❤,negatif
667,dimasgatess,Karin cakep amat dah 🖤,positif
1805,piyanspyn_,@tim_jurnalrisa Yu kesini yu,positif
281,arinasaputri_,Take me here @ferialarafat00 😁,positif
1720,nurulalfilail,Waduhh tertarikkkkkk.,positif
1810,popy.id,vs nya 85rb kakak🤗,netral
360,aylaaaaaaaaa__,Mba Sumi keren bgt ya bisa mesen ojol,positif
1836,purnamasarie123,"Siang aja begitu ,aplg malem 😢",negatif
1544,n.andaaityy,❤️❤️❤️,positif
1398,manda.manda1999,Slide ke 3 paling kerasaaaaa😲,negatif
1892,raisethadwikartika,💜💜💜💜💜,netral
848,fikrialr,Wah kasurnya,netral
1207,kalyanatntr_,Mampir jalan kaliurang lah kak @awkarin,positif
2257,syifaamarad,dkt rmh elvin @sallfaaa @bbslfnn,positif
761,endankas,@fathur_rr22,netral
111,adiprasetyo6661,🔥🔥🔥,positif
1776,parcilllkun,dipojok ada dodi,netral
43,_srdw,bikin gw deg degan ajaa,negatif
1771,pacar.bapackmu,@nadiaomara udah kesini,positif
126,agstnadwil,Bener karinn😭,positif
205,andinauliah,Tasnya mao jatooh kak,negatif
1474,mifthxu.shop,Sumi,netral
53,_zoeystormi,@marviana_risty,positif
1798,pink_winkeu,Keanu mau dindinpadinding,netral
546,d.dkms,ganteng bgt si abi😘😘😘😘,positif
69,aaanother.fi,@talitooongs ummm..,netral
1846,putrii.bachtiar,Jelajah karin🔥,positif
2534,yxbukanmae,ganteng dah,positif
2510,yourbabe_in_here,Best😍,positif
2004,risapurn,🥰,netral
1425,maulindahryd,@lynggrn,positif
184,amaliaalia06,@janitrimj,positif
138,aishasudiyono_88,😮😮😮,negatif
900,gaurisnacks,Order pempek & tekwan yuukk,positif
797,exgustav,Bisa asup padahal @eriiksupriadi,positif
133,ainominovayu,@hendra_adhi_p jeepmu duk iki😂,positif
81,abottleofsoyamilk,Mirip bgttt yaampunn,positif
1587,najmiatihumairoh,Bidadari bumi🔥,positif
2213,sriimlya,@aldi_reynaldi_ ceritain,netral
759,emywatyyahriyan,Seremmmm,positif
542,cyintia01,Muka nyaa mirip semoga jodoh ka ♥️,positif
1020,holas_bali,Best outfit 😍😍,positif
2320,tickafransiskaa,ajakin plis😭 @lizagstn @ekaaa.sn,positif
984,heldalikuida,Kerasa bgt horornya,negatif
2288,tanti.anggraeni,Slide terakhir nyeremin😢,negatif
166,aliefrossyani,Mas abiiiii 💙,netral
249,annisanauliaa,Keeung,netral
1332,lillalnr,Kita nunggu 2 jam ya genggss😂😂 @gizelarmeina,netral
447,book_storeid,@diarycewekindigo,netral
2463,witaliana,Aku liat foto slide terakhir berasa sedih😢😞,negatif
859,firlyamandaaa,Simirip gols bgt!😍,positif
1359,lsayunda,Ke tempat syutingnya perempuan tanah jahanam,positif
1955,rhanakr_,r u guys dating?,netral
98,adepertiwi8484,Pernah didatengin Ama dms kayanya ya...,positif
1883,rah.maaaaaaa,Suka liatnya😻😻😻😽,positif
806,fahrybieber,Uwu,netral
738,ekarezkiamelia,Gw anak indomie.. Selerakuuuuu🤭🤭,positif
2477,x.sabillee,Aku melihat dompetku terisi nya masih lama😢,negatif
1981,rimanurlitasari,@d.wahyuni_,positif
2081,santosoysei,Gue gak liat apa2 tp knp jd mual pusing😂,negatif
103,adhepuzpitha,Mrinding asli 😭😭,negatif
435,bilqisparshaa,Gw pernah kesana dong!😭😭😭😭😭😭😭😭😭😭😭,positif
75,abbyhabibburohman,"Pocong mba sumi,siapa nya pocong mumun ?",negatif
578,delfipandie,@cristinaclaudiaa katong su coba ee sis,positif
1940,resikawulandari24,Bener si abis liat foto nya pusing,negatif
2027,rmhndr.1,Angkat tangan mu @keanuagl,netral
1231,kay_kirei,Ka karin knpa sih secantik itu parahhh😍,positif
919,giovaneisty_,Gunusshhh 😍😍😍 @awkarin @sbngram,positif
1327,lidyalidn,Semoga jodoh amin,positif
2375,umaijelly,mirip,positif
2345,triaauliaaaaa,Gemess🥰,positif
2303,thahirass,💖,positif
1849,putriiimulyani,😘😘😘😘,positif
763,endwhytiii,Serem tapi estetic @__sakinahhh,negatif
2556,zlsbila31_,"Aaaa ada d Jogja ka:"") i wanna meeeett uuu😢""",positif
990,helmiihell,Kok mirip yaa😍,positif
389,azuracynthia,Seremmm😢,negatif
236,anisanovia26,@bentarsamoa,positif
2225,st.sol_95,Mirip😀,positif
268,aprilynptr,@hafriandy_ kapan kesini bosqu?🙃,positif
1330,lilililiiiaa,K,netral
1918,rdhiyau_,@indyratnap @risa_saraswati,positif
118,adrizqprt,@wismarushan gas gaa?,positif
438,biyamoana,Aku 161 termasuk tinggi gak kak 😢😢,positif
674,dinamustika.sr,@safiafabi bepi takon adimu wkwk,positif
250,annisangl_,@nurafnilubis_ aghh🤤,positif
2184,sjfancypage,MIRIPP,positif
1575,nadiraaaaaaa___,Anak dms pasti gak asing sama rumah ini,netral
2558,zptian16,Di fto ke 2 kek nya prempuan yah baju putih,negatif
95,adellaaeiseyll_,🔥🔥,positif
1993,riri.aprl,Kayinn sala baju gasi😭😭,negatif
34,_mhd_afn,@angkringancakjess 🔜,positif
2235,sukarindu_12,@mualifahvivin92 ehm,positif
2190,slay.kardash,ganteng bgt dah jd pengen kak,positif
2343,tria.fw,Sory rin aku anak rumahan,negatif
449,branded.authenticc,💗💗,positif
1470,miftaaauliya,@iqbaldwiyantoo,positif
1796,pi.th,@ayuila_ @erwansuteja_ 😍,positif
717,dwianandap.r,🔥,positif
2038,rtiwaw,aku mau giveaway permasalahan hidup,negatif
2232,sty.nl,I kno this place omg karinnnnn❤️,positif
1,____cacaaaa,Asique @ossilujunai ,positif
1902,randydwiatmaja,Mbah marijan 😥,positif
457,bukanenchi,idola akuh😘😘😘,positif
1102,indriiandika,Itu ga masuk angin apa ka?,negatif
1109,inndah.a,aaaa😍,positif
2267,syirahil,sayangg masabi❤️,positif
83,acahyani.14,😐😐😐,negatif
1482,miracle.gevariel,Istimewah nya Daerah Ini 😍,positif
2264,syifasp,Merinding bgt pas kesitu,negatif
677,dinda.p.amelia3561,Ku kira tempat suntingnya lampor,positif
1589,najwakamill,@milkqisyy,positif
2182,sitihajar9476,Mba sara pranh kstu gak sih klo gak salah,positif
1047,ichaaooo,Ko mirip si😍,positif
1461,mhdgilangrialdy,Next #kelanakarin ke pekanbaru,netral
771,eraoktfnsyh,Pusing 🥲,negatif
1894,rajabr_,lah tempat gua ada pocong sumbing,negatif
1669,nltfha,@novnovira,positif
1887,rahmaalzoeta,Mirip semoga jodoh,positif
1961,rianikekee,uuuh mas ❤️,netral
476,ccdiaaaa,Ini yg prnh di datengin sara kan,positif
518,ckcktya,KENAPA JODOH GUA MANIS BANGETSII 😍,positif
823,farrelnd,@mstk_nisa nihh🙂,netral
405,bebabyybeee,sedep bgt sih mas abi,netral
385,azizazizun,Jujur gue malah suka tempat kayak gini,positif
2074,saluanabilla46,pengen di elus²🙌,netral
2129,shaniaaauuu,@sifafaujiah_,positif
105,adicandra.ac,Di jadiin cafe😂😂,positif
1634,nge.shake,Spotify Premiumnya ka beli diaku murahloh.,netral
2444,weytod,Cek postingan gua woy ada si jamet beraksi,negatif
689,dionisiusartelg66,Meee,positif
795,evarahmawati026,Cute banget😍,positif
827,fatriana_ps,Kangen bangettt😍😍😭😭,positif
1878,radenmuno,Ko yo ora mampir to kak..,positif
1241,kendalmemar,cocokkkkkkkkkkkkkkk sekali:(,positif
63,54rda,cocokk😍,positif
1306,larasdwisafitri618,@muhammadrasyidocid,netral
853,firaadt,😍,netral
2353,trsnsrica,Cobain sate petir pak nano!!,positif
177,allmaagustinh,😍😍,positif
1263,kinaapb,Gasss g nih? @rriiaaa2_ @anisaapr.54,positif
224,angguenatan25,Sering bgt kesitu 🤤💜,positif
146,akubrendulll,😮😮,negatif
1089,imellyta,2020 pacar baroo,netral
374,ayusulistianii_,selalu suka sama makanan angkringan💚,positif
1825,ptr_octavia26,@rvanxjro,positif
2164,sifitrii,Aw aw apa yg keren @awkarin 😚,positif
1143,itsme.rafiq,Lah yang fotoin siapa cobak??,netral
2452,wiezha30,@ftrrmddd_,netral
2219,ssargib,😢,negatif
1275,kodokijoo_,Iki loh sing jareku biyen @izzi_izzulhaq,positif
1266,kirdapanzzz,SUMPA TENGKLENGNYA JUGA ENAKKK BGTTT,positif
2290,tasya_wattimury05,Benar banget kaks👍,positif
2045,rydaarumm,Mas abi,netral
10,_agneskantue,bgni @itafazria ?🤣🔥,netral
450,brewoktebal_,Lahhh bacanya tengah malem gini yak,negatif
1945,retnnno,@hi.huzwa kirain d stasiun kalakah 😭,negatif
1839,putri_pions,Bentar gw tahu wisata ini. 😂 Rumah pocong,positif
709,domidave_bong,💙💙💙💙💙,netral
256,annyhaya,Tp lantainya bersih,positif
883,frendiprtm,Masih dijogja ga kak?,netral
1618,naviscahyahidayah,Aku sampe muaall si. Merinding bgt kan.. sama,negatif
390,azzaroffana,😍😍😍😍😍😍😍,netral
1277,kopimol.id,🔥🔥,positif
2460,wingxgi,Yg di dms ga si,positif
1582,naginaaaa_,cubatttt,positif
909,giangege,Awgemash 👏🏻,positif
925,gitiing_,Aduh mas abi 😍😍😍😍😍😍,netral
752,elsfrda,Abi ganteng bgt ya,positif
1985,rinaakarn,Luv🖤 @awkarin,positif
461,byrebel.id,Gimana rasanya kak?,netral
1748,oktaviaaaaaaa__,Manis bgt,positif
2044,ryanlevii,Unchhhhgg👏👏👏,positif
1225,kartikatamala,Itu foto pak soekarno ga si?,netral
1169,jejesoxoo,Ka karinn bahagia selaluu😍😍,positif
959,hamiza2607,very interesting to try when visiting Jogja 😍,positif
502,chyta_023,Udah pernah di tayangin di @diarymisterisara,netral
1947,rev.reborn,dia yg pacaran gw yg gemes,positif
1728,nvnaflalia,Langsung agak gimana gtu,netral
740,eldarosma,Luvv❤️❤️❤️❤️,positif
41,_rullsss,panutan sklo😘😘,positif
869,fitri.nuraini23,Kapan karin ke jogja 😭😭 @awkarin,positif
732,efrianarahayu,Kak karin kejogja?,netral
540,cuttie9url,foto yang terakhir tbl bgt,positif
1202,kaariinns_,🖤,positif
1340,lisanaylaa,@sarawijayanto,positif
698,ditandi22,"Defenisi jodoh "" MIRIP """"""",positif
1672,noorinayah_,unch bgt huhu💓,positif
2178,sitaanggr,Jogja❤,positif
2131,sharinar_,Abis ngeliat bawaanya mual yak,negatif
1372,luthfiaindriani,Cyute bnget,positif
1146,itsrinarineee,@azputrii_,positif
1032,husnulkhtmh_024,Kenapa pengen bet berkunjung ke situ sih kak😮,positif
373,ayunn.ns,mulai laparrr,negatif
668,dimaskuy_,@widiaak_ gini ay,positif
1432,mayarahmawati1,@pinkydwita,positif
2240,susancitraseptiani,Dms pernah kestuu😂,positif
358,ayeshadpp,Mual pusing liatnya🥲,negatif
968,hanschrstian,Kenapa di slide terakhir 😢,netral
784,eskamsythh,kenter >> klenter,netral
736,eka_rossanti,Nyesek dari dada ke leher,negatif
1354,lontonnggg,hawanya beda bgt…. merinding lgsung,negatif
1036,hzs.official,❤️❤️❤️,positif
971,harleyhoek,First🔥,positif
1977,rifkykrismonn,❤️❤️,positif
471,callmeiolla,🖤,positif
656,dianfeb06,@tim_jurnalrisa,positif
2413,violaapril_,Ada kenangan di Yogyakarta,positif
1910,ratnajenong_,Sayang kalean lah pokok nya💕,positif
2390,vanesha.a,kamu mah bidadari,positif
1397,mamaulie_,Ganteng beettt,positif
1537,mwhyc,Estetik,positif
2350,trisnaaalva,Takut,negatif
2419,viviekriistiina,Jd kangen jogja kangen sate pak pong 😁,positif
1550,naanaajjj,@tim_jurnalrisa,positif
1329,lilikly_,Langgeng karinnn💓💓,positif
1257,kikiarass,Merinding,negatif
2217,ssagit.a,"kuliner jogja yg selalu kurinduu, pak pong",positif
1426,mayalisnaa,Cantikkkkk❤️❤️❤️❤️,positif
1465,mia_lestari2704,🔥🔥🔥,positif
1556,nabiladwiput,@diviradivaa nii,positif
2211,spg_tembilahanteam,Karin love you,positif
1251,khatibul.ummam,yes i see it (:,positif
1700,nrizzaa__,Mirip ih😍,positif
1253,khoerunnovi97,Merinding bgtttttt diliat dari foto😭,negatif
2486,yael07997,"Rin , babang ny buat aku aja boleh gk?",netral
2378,unknown_babe_22,gagah bgt siiiii mas abiii😭😭😭😭,positif
1237,kebabmantabbb,first,positif
886,fsekarcahyani,degdegan parah asli takut😢,negatif
80,abjazener,ini mah pas di foto setannya jadi estetik,negatif
1173,jenifercindi_,@shellirachel ayo ka,positif
815,fanypdewi_,@tim_jurnalrisa mau coba kesinii gaa?,positif
1853,putrimaragau_,@indahdip,positif
2481,xwrisyz_,Firstt❤️,positif
672,dinamauli26,luvv❤❤❤,positif
2243,sya__fitry,@keanuagl  ngapain wak ??,netral
2502,yofialfa26,❤️❤️❤️,netral
58,16_._._09,Auranyaaaa 😑😑,netral
134,ainun_njkh,💟💟💟,positif
1141,itsmarind,@mcy_topmarc,positif
934,gotur6x,hai,positif
929,goddelh,tapi ko estetik ya? 😭,positif
824,fathiranasp,destinasi selanjutnya ke Semarang kak,positif
1433,maydanitas,mba sumi @rhe_vanqman,netral
1393,malaherpanilaa_,teh kesini dong @risa_saraswati,positif
1532,mutiaracipt,Dada ku tbtb sesek  liatnya🥺,negatif
1215,karinadznvty,Keren bgtt😭😭😍,positif
505,cicialpiani,Serem,negatif
2531,yupii.candy,awkarin makan sate cakep!!!,positif
1997,ririnsansuar.nh,💙💙💙,netral
1959,rhptiwii,Slide trkhrrrr lgsg merinding bgtttttttttt,negatif
1385,maharaniids,Rumah pocii😢,negatif
895,gadis_humairaa,MAKANAN JUARAAA😭😭,positif
829,fauzianb,Gangga bwt gw ya rin 😆😆,netral
2495,yelsaaf,jogja emang ter terrr,positif
1684,noviaartn_,Pass💙,positif
2196,slvyolandaaa,TAK COCOK:(!,negatif
2181,sitiftr_,Moga ini yang terakhir ka karin @awkarin,positif
2144,shelvyvitalokaa,Woww gantenk,positif
653,dianasafitridewi,@lululuis04 deket rumah ??,positif
173,alivayaa,Yaampon emg jogja tu istimewa bgt❤️,positif
39,_rly15,Take me @massudar_26 yaa,positif
2445,whodizgurl_,Miripp,positif
714,ds_ftryni,Y,netral
91,adeeolaaa,🔥,netral
1206,kaleo88,Dimana rin?,netral
2207,sonyasthg,Satay @cameliasitohangg wkwkw,positif
1828,pujatrirismayani,Cin bucin wkwkkw,negatif
1156,izaland.ig,Begitupula perasaan gw ke elu Karin..,positif
1325,lidhia37,😍,positif
217,anggiambrwt,Jawab ju @rrawlndr 🤣,netral
511,cintaaaal,captionnya uuuuuunch @awkarin,positif
1681,novemberdead,❤️,positif
500,chun_herwindho12,❤️,netral
2115,septi_ayu__,Liat nya aja udh merinding 😩,negatif
1857,putrisint4,Miripp bangeeet,positif
1389,makananapaajaa_,🔥🔥🔥❤️❤️,positif
1520,ms.cella,❤,positif
2542,zakywrd,😍😍😍😍,positif
2077,sandihan22,Ada anak kecil itu,netral
1541,mynameisawan09,Anak indomie diam saja sambil menikmati,negatif
1218,karinarena4,Mirip gasih,positif
1417,matchlessia,Samping kiri karin kenapa gelap kali 🥺,negatif
2149,shfrplna,Sukaakkk banget karinnnnn,positif
1677,nova_homes_new,slide ke 3 gerak ya apa aku aja yg lihat😮,negatif
1198,just.titik,Cantik mulu rin😢,positif
1543,mysu93_,Si Jenius ku❤️😍,positif
954,hallonha__,Ganteng❤️,positif
751,elsese__,Gemesh💟,positif
235,anisamaulida16,Kenapa pas kita kejogja gak kesini @gogotbs,positif
733,efullsimpell,💗💗💗,netral
2554,zlfanrmftkha,Kangen bngt ke Jogja :(,positif
1157,izunie_aphi,❤️❤️❤️,positif
2195,slvnrxx,Mas abi 😭,netral
1210,kangyusuf_,Langgang ka kayinn,positif
1066,ika_ramadhanii,Ganteng banget astaga 😭,positif
1063,igotsunbeam,entah knp jd merinding,negatif
1168,jejeaka_,pas galau galau nya 🤣,negatif
1493,mmmibrahi,Cantik banget herann😍,positif
2111,sepatu_bigsizewanita,Mantap 😍,positif
885,fs.thrifting,Pengen ke jogja😢,positif
144,akbar_catur_hermawan,Mantan gue ni❤️❤️❤️,positif
2514,yovitaaptr,❤️❤️,positif
851,filza_nisaaaa,Mesen ojol gimana caranya😢 kan ga punya hp 😢,negatif
718,dwinovita8090,@diarymisterisara 😍😍,netral
2431,wahyufit,Gak tau ya kenapa aku liat nya jd pusing,positif
265,apriani_maristha,Slide terakhir 👏,positif
76,abcdvnaa,Sah,positif
396,baikbangethuhu,MAN CAKEP BAT,positif
2172,sinarjayasal,manisnya,positif
2395,veeeee.er,Fiks mirip,positif
397,bailem0s,Slide ke 3 merinding bgt,negatif
1366,lulukil_maknun,Jogja vroh . Galau ganih 😅😅 @awkarin,positif
2132,shasyarosalin,mantabbb,positif
1904,raraera17,Slide 3 creepy nya juara😮,negatif
596,destirmdntii,😘😘😘,netral
2110,seonhobbies__21,Victoria secret murahya kakkkk😍😍😍😍😍,positif
1297,lalelalisaa,mirip bgttr,positif
1822,privateakun1888,Makanan indonesia enak enak😍,positif
873,fkmillie.id,Iflixnya kak 1 tahun 22k🦋,netral
1549,naadinesf,aliiggg,negatif
37,_puteriagus,Slide terakhir mantap,positif
2156,shintiafebb,Ganteng bgt mas abi,positif
2179,siti_listiani_nuruljn,Ada d vlog nya Sarah Wijayanto ini,positif
978,hay.pull,Main film nih,positif
1572,nadiaptw_,First like,positif
1123,irmaputri0111,Semoga lancar sampai hari H 😇😘,positif
1893,raishafebriantina,♥️♥️♥️♥️,netral
676,dinda_berlianti,@ieynahulopi,positif
729,edahkmlsrr,Kerasa bgt merindingnya sampe sini 😂,negatif
413,beerrrdingin,wanginya sampe sini,positif
1517,mresdianaa,❤️❤️,positif
1650,nink_qoriah,Hawa mistisny klihtn bgt seremny....,negatif
826,fatkhurozi27,GRB-X 🔥,positif
617,dewade._,Duh😍,positif
115,aditpurnama10,Demi apa murah2 bngt,positif
418,bella_via,@ganggaksm kemana ??,netral
1626,ndara_manda17,🙌🙌🙌,positif
2512,yourfaveapps,ready netflix sharing anti onhold 40k,positif
90,addictive.taste,emang saya jualan apa si?,netral
2083,saporrz,Ank indihom silahkan,positif
754,elvnamaria,Apa cuma gue yg liat mereka mirip? 😕😅,positif
1631,netaedeem,Kembarrr,positif
12,_anjarii.iiii,@mhmd_fajarabdn,netral
285,ariqah0,deh,negatif
1067,ikadevipangesti,@deviliaadp,positif
1192,juliwiz12,Wahh banyak banget itu satannya,positif
1441,meilanianggraeni,ADA VLOG NYA GA SIH RINNN??,netral
2397,veniamelinda,Dielus elus😭😭😭,negatif
2396,venazen,DMS pernah ke situ,netral
2315,tiaraaafkl,Kapan jogja lageee,positif
1569,nadianaazmii,Gumushh view nya,positif
2351,trisnasti_mutiaraa,Auto ngibritt🚴‍♀️🚴‍♀️,negatif
1688,novitaauliapp,Sumiii wkwkw @desyawolf,positif
852,fira.pn,😍😍😍,netral
896,gadisnabilaaulia,Cocok ih wkwkwk,positif
497,christinaadw,ng dms enek @ditaparamita1,netral
1783,pawpsicless,@makaylavanik iki van?,positif
336,aurellfransiska,mirippppp,positif
516,cittcattt,Ni baru angkringaaaan @niraadriana_,positif
1349,ljkofficial,❤️,positif
1016,hiraeth2422,8,netral
2403,vickyyamdp,😍,netral
1782,paulinavkri,Karin itu belakang kamu siapa namanya,netral
1786,pecintaleopard,Aaa😍😍,positif
2071,salsabilalarass,Mas abi gantenggg🥺😍,positif
357,ayesha.ayasha,makin keren aja kontennya huhu🤟🤟🤟,positif
2438,watashiwahyu_,Cuma liat ekor ular😢,negatif
1313,lelanrlaela,Aku melihat tanda2 gajian masih lama😢,negatif
1636,niaelfiani,😍,positif
551,dailyyymeh,Gemeshhh!♥️😍😍,positif
1228,katanyaakumiriptapir._,Horornya kerasa banget,negatif
2287,tanitnot_,ih lucu sekaliyyy😍,positif
958,hamidahagest,Aura nya gaenak bgt dingin,negatif
1774,pancoror,💟👍🙏,netral
2142,shelvdella,gemay😭❤️,positif
1009,hiideedee,Sate klathak terfav!!!,positif
1093,indahayuallfiyah,Mas liatin ada ga @evalrusdianto13,positif
2281,tamarlidyaa,❤️,positif
997,hepizamm,@kennydchh So prnh ksni ng?,netral
1680,novelinalily,Lebih cocok yg ini sihh..🤭,positif
154,aldila.ra,@ssblla cb bil jwb bil dmn,netral
581,dellaameliaagustin,kesini ni kalo ke jogja be @rian_stwnn,positif
1471,miftah_kawaii,Sereem 😖,negatif
704,dmyntiiannisaamr,Secantik itukah diirimu??,positif
1213,kareng_,Aaaa ning pleret😥,positif
897,gagatreee,Mirip beneran..,positif
488,charamelmachiato_,@malikaa28,positif
560,davldavi9,👏,positif
1142,itsme.r4hm4,@myusufsholqn_27,positif
1120,iqbalmprasetya,dijogja sis ? @awkarin,positif
513,cintyaoktaviana,Slide ke 4 banyak wajah dijendela kiri,netral
634,dheadnt,@___oy.oy,netral
2280,tamakacia,"Makasih deh, gamau dielus.",positif
1665,njmhratu_,Aalllooooo kaaa karinnnn❣️❣️❣️,positif
1013,hildaaputt,Gemezz❤️,positif
1932,rennysurya,@nucorners next kesini mampir berani ga nih 😂,positif
1151,iwikkk_,Honey moon,netral
2400,vhonnanurhaliza,😍,netral
117,adiyot_,Peninggi ginjalnya kak,positif
741,eldippie,❤️,netral
2363,tyodifrhrdjo,@tim_jurnalrisa,positif
1975,rifah.eros,@alwyoemar_,positif
1082,im._purple_,"Vibenya kerasa bgt,merinding",negatif
1811,potatoox,Slide terakhir sedih bgt mbaknya 😢,negatif
831,fdldnnn,Lucu banget Gangga😍😢,positif
120,aeroxspace_,Anjaii @diippeee,negatif
657,dianpermanaozo,Cantik aja heran❤️,positif
2336,tniaptri,rumah yg pernah jurnalrisa datengin bukan si?,positif
2297,tcashya,aku liat nya aja udah pusing,negatif
2506,yollaabillah,@nrlsknh13 Tolong anak indomie,netral
636,dheas___,Mirip,positif
370,ayundashakeela,❤️❤️,netral
269,aqisthie_,muka kk karin beda😭,netral
47,_sungguh,Cantik kak,positif
992,hendra.ig,Kangennn jogja kangen makanan2 nya🖤,positif
877,franishoes,😳😳👻,negatif
774,erikaptramnd,@rahmanhanan_,positif
1220,karismanrd,Mas abi🤤,netral
1127,iryne_,Bkn ank indigo tp indihome,netral
5,__creqmpuff___,Aaaa cantik sekali😍,positif
1596,nancycasia21,@tim_jurnalrisa @risa_saraswati,positif
1078,ilaikaimas,Nunggu nya berapa jam rin 😅😂,negatif
838,febyyant,@adityaputraaaaaa,positif
682,dineuriantinaa,Ksniiii yuk 🤣 @deenishh @mirahildaa,positif
1716,nurri_unuyy,mwaahhhh,netral
2198,sndyawkp,@zkyzakyzky,positif
1149,itz_wuuf,Tayang tayang aku❣️,positif
575,dejull12,Eh ko mirip yak,positif
51,_yupeee,Sakjosee tnn sampean mbak😳😍💓,positif
854,firamaghfirani,Ceritain sejarah nya dong,positif
1983,rinaaandrii,Unchhh😍,positif
1824,ps.fashionsolo,Cek ig kita yaa,netral
834,febiolllaa,Jd kgn yogya. Utg dh prnh ke gunung merapi,positif
1116,intannurulfyh,Bidadariku❤️,positif
1167,jeepwisatatawangmangu,mantapp👍👍👍,positif
1907,rasocuuu,rin ayok makan bareng,positif
972,haryatiariff,❤️❤️❤️,netral
400,bantul,Maturnuwun 😍❤️❤️,positif
20,_denizio_,Dinginn rinn dinginn @awkarin,netral
685,dinimalintang,"Aura Karin beda,kek serem gimana gitu.",negatif
36,_nvvtaaaa,wanita tanah jahanam ya ka,negatif
2422,vloerdw,💖💖💖💖,netral
525,clwnxtme_,Sama seperti mamah ku🙃,positif
921,gitaabunga,💛,netral
1842,putriangelicaaaaa,Cute banget😩😍,positif
1891,rahmat.art182,@nggeksetiawan ono GRB-X nggex,netral
538,cute_case_custom,Case customnya kak,positif
1706,nufatirani27,Waaaa jadi pengen lagi 😭,positif
2505,yolanda_faradina,Ini ada di DMS @sarawijayanto,positif
246,annisa_fadiilaa,Mirip bgt sumpah dahh❤️❤️❤️,positif
785,eskyusmimom,Dikasur nya ada yang lagi duduk ):,positif
1410,mariniaprl,@itsme.frisllyherlind,positif
155,aldofuckingjenner,Cu bing bing,positif
1687,novirizkyani,Cie,positif
626,deyanaawa,Mirip rin semoga jodoh yaa hehe amiiiin 😊,positif
2456,windaree__,Harga per jeep atau perorang kak?,netral
1347,lizaahhh,damn cute😭😍,positif
570,deepthrift.id,Angkringan mmg terthebestt!😍,positif
1759,onyourm_awa,luvv bangett ama kaliaaan,positif
1817,preloved9033,Ini yang pernah ada di youtube jurnalrisa❤,positif
2066,salmaght,Yuk colab yuk @tim_jurnalrisa with @awkarin,positif
128,agunggwy,Lu cocok rin ama dia wkwk🔥🔥,positif
2541,zakiyyahsatari,utk ambil fotonya sajapun aku sih TIDAK ya :(,positif
2007,riska.afrini03,😍😍💯,netral
981,hazimpras,#karin2020nikah,netral
191,amhaa.s,Yukk kesini Mbaksdins😂 @saifunadini,positif
1140,itskikyy_,Rumahnya bagus. Sayang bgt kyk gitu:(,positif
993,hendruu11,Rumah pocong😢,negatif
700,divisionhoods,Segannn 🔥🔥🔥,positif
607,devasafitrii,Kangen jogjaa😭,positif
181,alvie_danur,"slide terakhir, gumushh❤️",positif
302,arya_rahmawati,First 🔥,positif
1061,ighfifi,jogjaaaahhhh,positif
2414,vioniretno24,Totalitas @ummikhasyati_ @whutymeidilla,positif
2457,windy_jechy,Pengen plg ke jogja😭,positif
1070,ikapratistya,Haaa antrinya 1 jam tapi enak bgt😂,positif
2206,sony_ajisaka,Cuan 😍 cuan 😍,positif
1244,ketyfebriyantii,@sanino___ @meilaniel @rdyusufks,positif
17,_bradthms,co.choc🙌😂😍,netral
2544,zaraagt__,malam ini zara jugaa makan satee 😂,positif
547,d.setya98,Gw kira katrina kaif 😂,netral
659,diatami_,"Maaf, mak adi masih yg paling enak 🙏",positif
2309,theycallmeluluu_,serem yaa hawanya beda gitu,positif
2339,tom.wardo,Gaskun kaaaa,positif
1505,monicadinaaaa,uwuuuu,positif
960,hanaindri_yanti,Ke sini .. biar syahdu 😍 @faizsaka,positif
798,exillia20,Ada coretannya menghalangi keseraman,positif
226,anggyfebryy,cocok ka,positif
2075,sandaljepitku,❤️❤️❤️❤️❤️❤️❤️,positif
1800,pinkyp1ee,@riririannita,positif
2530,yunnn1091,"Aku anak indihome, ga bs liat apa2😢",positif
2278,talia_maharani,Kok gak mampir kerumah Talia neng @awkarin 😘😘,positif
2086,sarailsa,"Ya Tuhan, aku kangen Jogja 😭",positif
1694,npta.sr,Awal tahun dimulai dg yg manis,positif
